Coeff,Alpha,Rd,Rf,n_scenarios,OptimizedX,OptimizedY,ObjVal,AvgLoss,StdDevLoss,OptimizationTime
0.01; 0.68; 0.02; 0.08; 10000; 1000000; [0, 0, 0, 0, 0]; 105749; -58235; 0; 2.056
0.01; 0.95; 0.08; 0.02; 1000; 1000000; [0, 0, 0, 0, 0]; 103704; 61836; 0; 0.18
0.01; 0.95; 0.08; 0.02; 5000; 1000000; [0, 0, 0, 0, 0]; 103704; 61836; 0; 1.117
0.01; 0.95; 0.08; 0.02; 10000; 1000000; [0, 0, 0, 0, 0]; 103704; 61836; 0; 2.489
0.01; 0.95; 0.05; 0.05; 1000; 1000000; [0, 0, 0, 0, 0]; 155900; 0; 0; 0.17
0.01; 0.95; 0.05; 0.05; 5000; 1000000; [0, 0, 0, 0, 0]; 155900; 0; 0; 1.041
0.01; 0.95; 0.05; 0.05; 10000; 1000000; [0, 0, 0, 0, 0]; 155900; 0; 0; 2.109
0.01; 0.95; 0.02; 0.08; 1000; 1000000; [0, 0, 0, 0, 0]; 205057; -58235; 0; 0.275
0.01; 0.95; 0.02; 0.08; 5000; 1000000; [0, 0, 0, 0, 0]; 205057; -58235; 0; 0.987
0.01; 0.95; 0.02; 0.08; 10000; 1000000; [0, 0, 0, 0, 0]; 205057; -58235; 0; 1.947
0.01; 0.99; 0.08; 0.02; 1000; 1000000; [0, 0, 0, 0, 0]; 162751; 61836; 0; 0.183
0.01; 0.99; 0.08; 0.02; 5000; 1000000; [0, 0, 0, 0, 0]; 162751; 61836; 0; 1.124
0.01; 0.99; 0.08; 0.02; 10000; 1000000; [0, 0, 0, 0, 0]; 162751; 61836; 0; 2.482
0.01; 0.99; 0.05; 0.05; 1000; 1000000; [0, 0, 0, 0, 0]; 211509; 0; 0; 0.173
0.01; 0.99; 0.05; 0.05; 5000; 1000000; [0, 0, 0, 0, 0]; 211509; 0; 0; 0.925
0.01; 0.99; 0.05; 0.05; 10000; 1000000; [0, 0, 0, 0, 0]; 211509; 0; 0; 2.277
0.01; 0.99; 0.02; 0.08; 1000; 1000000; [0, 0, 0, 0, 0]; 257427; -58235; 0; 0.164
0.01; 0.99; 0.02; 0.08; 5000; 1000000; [0, 0, 0, 0, 0]; 257427; -58235; 0; 1.017
0.01; 0.99; 0.02; 0.08; 10000; 1000000; [0, 0, 0, 0, 0]; 257427; -58235; 0; 1.99
1; 0.68; 0.08; 0.02; 1000; 0; [1051095, 0, 0, 0, 0]; 1715565697; 41083; 5248; 1.288
1; 0.68; 0.08; 0.02; 5000; 0; [1082026, 0, 0, 0, 0]; 1663296050; 39846; 8689; 61.084
1; 0.68; 0.08; 0.02; 10000; 0; [1068309, 0, 0, 0, 0]; 1686240671; 40402; 7337; 305.691
1; 0.68; 0.05; 0.05; 1000; 1000000; [0, 0, 0, 0, 0]; 50452; 0; 0; 0.172
1; 0.68; 0.05; 0.05; 5000; 1000000; [0, 0, 0, 0, 0]; 50452; 0; 0; 1.068
1; 0.68; 0.05; 0.05; 10000; 1000000; [0, 0, 0, 0, 0]; 50452; 0; 0; 2.159
1; 0.68; 0.02; 0.08; 1000; 1000000; [0, 0, 0, 0, 0]; 105749; -58235; 0; 0.175
1; 0.68; 0.02; 0.08; 5000; 1000000; [0, 0, 0, 0, 0]; 105749; -58235; 0; 1.033
1; 0.68; 0.02; 0.08; 10000; 1000000; [0, 0, 0, 0, 0]; 105749; -58235; 0; 2.028
1; 0.95; 0.08; 0.02; 1000; 1000000; [0, 0, 0, 0, 0]; 103704; 61836; 0; 0.178
1; 0.95; 0.08; 0.02; 5000; 1000000; [0, 0, 0, 0, 0]; 103704; 61836; 0; 1.149
1; 0.95; 0.08; 0.02; 10000; 1000000; [0, 0, 0, 0, 0]; 103704; 61836; 0; 2.415
1; 0.95; 0.05; 0.05; 1000; 1000000; [0, 0, 0, 0, 0]; 155900; 0; 0; 0.324
1; 0.95; 0.05; 0.05; 5000; 1000000; [0, 0, 0, 0, 0]; 155900; 0; 0; 0.924
1; 0.95; 0.05; 0.05; 10000; 1000000; [0, 0, 0, 0, 0]; 155900; 0; 0; 2.194
1; 0.95; 0.02; 0.08; 1000; 1000000; [0, 0, 0, 0, 0]; 205057; -58235; 0; 0.17
1; 0.95; 0.02; 0.08; 5000; 1000000; [0, 0, 0, 0, 0]; 205057; -58235; 0; 1.036
1; 0.95; 0.02; 0.08; 10000; 1000000; [0, 0, 0, 0, 0]; 205057; -58235; 0; 2.056
1; 0.99; 0.08; 0.02; 1000; 1000000; [0, 0, 0, 0, 0]; 162751; 61836; 0; 0.184
1; 0.99; 0.08; 0.02; 5000; 1000000; [0, 0, 0, 0, 0]; 162751; 61836; 0; 1.166
1; 0.99; 0.08; 0.02; 10000; 1000000; [0, 0, 0, 0, 0]; 162751; 61836; 0; 2.433
1; 0.99; 0.05; 0.05; 1000; 1000000; [0, 0, 0, 0, 0]; 211509; 0; 0; 0.176
1; 0.99; 0.05; 0.05; 5000; 1000000; [0, 0, 0, 0, 0]; 211509; 0; 0; 1.108
1; 0.99; 0.05; 0.05; 10000; 1000000; [0, 0, 0, 0, 0]; 211509; 0; 0; 2.207
1; 0.99; 0.02; 0.08; 1000; 1000000; [0, 0, 0, 0, 0]; 257427; -58235; 0; 0.165
1; 0.99; 0.02; 0.08; 5000; 1000000; [0, 0, 0, 0, 0]; 257427; -58235; 0; 1.068
1; 0.99; 0.02; 0.08; 10000; 1000000; [0, 0, 0, 0, 0]; 257427; -58235; 0; 2.033
