Coeff,Alpha,Rd,Rf,n_scenarios,OptimizedX,OptimizedY,ObjVal,AvgLoss,StdDevLoss,OptimizationTime
0.1; 0.68; 0.05; 0.05; 10000; 1000000; [0, 0, 0, 0, 0]; 50452; 0; 0; 2.223
0.1; 0.68; 0.02; 0.08; 1000; 1000000; [0, 0, 0, 0, 0]; 105749; -58235; 0; 0.164
0.1; 0.68; 0.02; 0.08; 5000; 1000000; [0, 0, 0, 0, 0]; 105749; -58235; 0; 0.959
0.1; 0.68; 0.02; 0.08; 10000; 1000000; [0, 0, 0, 0, 0]; 105749; -58235; 0; 2.074
0.1; 0.95; 0.08; 0.02; 1000; 1000000; [0, 0, 0, 0, 0]; 103704; 61836; 0; 0.179
0.1; 0.95; 0.08; 0.02; 5000; 1000000; [0, 0, 0, 0, 0]; 103704; 61836; 0; 1.106
0.1; 0.95; 0.08; 0.02; 10000; 1000000; [0, 0, 0, 0, 0]; 103704; 61836; 0; 2.475
0.1; 0.95; 0.05; 0.05; 1000; 1000000; [0, 0, 0, 0, 0]; 155900; 0; 0; 0.172
0.1; 0.95; 0.05; 0.05; 5000; 1000000; [0, 0, 0, 0, 0]; 155900; 0; 0; 0.921
0.1; 0.95; 0.05; 0.05; 10000; 1000000; [0, 0, 0, 0, 0]; 155900; 0; 0; 2.263
0.1; 0.95; 0.02; 0.08; 1000; 1000000; [0, 0, 0, 0, 0]; 205057; -58235; 0; 0.279
0.1; 0.95; 0.02; 0.08; 5000; 1000000; [0, 0, 0, 0, 0]; 205057; -58235; 0; 0.988
0.1; 0.95; 0.02; 0.08; 10000; 1000000; [0, 0, 0, 0, 0]; 205057; -58235; 0; 1.966
0.1; 0.99; 0.08; 0.02; 1000; 1000000; [0, 0, 0, 0, 0]; 162751; 61836; 0; 0.18
0.1; 0.99; 0.08; 0.02; 5000; 1000000; [0, 0, 0, 0, 0]; 162751; 61836; 0; 1.125
0.1; 0.99; 0.08; 0.02; 10000; 1000000; [0, 0, 0, 0, 0]; 162751; 61836; 0; 2.488
0.1; 0.99; 0.05; 0.05; 1000; 1000000; [0, 0, 0, 0, 0]; 211509; 0; 0; 0.172
0.1; 0.99; 0.05; 0.05; 5000; 1000000; [0, 0, 0, 0, 0]; 211509; 0; 0; 0.924
0.1; 0.99; 0.05; 0.05; 10000; 1000000; [0, 0, 0, 0, 0]; 211509; 0; 0; 2.269
0.1; 0.99; 0.02; 0.08; 1000; 1000000; [0, 0, 0, 0, 0]; 257427; -58235; 0; 0.165
0.1; 0.99; 0.02; 0.08; 5000; 1000000; [0, 0, 0, 0, 0]; 257427; -58235; 0; 1.001
0.1; 0.99; 0.02; 0.08; 10000; 1000000; [0, 0, 0, 0, 0]; 257427; -58235; 0; 2.122
1; 0.68; 0.08; 0.02; 1000; 0; [1058598, 0, 0, 0, 0]; 1704490116; 40828; 6116; 1.177
1; 0.68; 0.08; 0.02; 5000; 0; [1076340, 0, 0, 0, 0]; 1671188558; 40047; 8203; 75.828
1; 0.68; 0.08; 0.02; 10000; 0; [1073307, 0, 0, 0, 0]; 1678565488; 40214; 7830; 308.574
1; 0.68; 0.05; 0.05; 1000; 1000000; [0, 0, 0, 0, 0]; 50452; 0; 0; 0.173
1; 0.68; 0.05; 0.05; 5000; 1000000; [0, 0, 0, 0, 0]; 50452; 0; 0; 0.931
1; 0.68; 0.05; 0.05; 10000; 1000000; [0, 0, 0, 0, 0]; 50452; 0; 0; 2.304
1; 0.68; 0.02; 0.08; 1000; 1000000; [0, 0, 0, 0, 0]; 105749; -58235; 0; 0.167
1; 0.68; 0.02; 0.08; 5000; 1000000; [0, 0, 0, 0, 0]; 105749; -58235; 0; 0.87
1; 0.68; 0.02; 0.08; 10000; 1000000; [0, 0, 0, 0, 0]; 105749; -58235; 0; 2.017
1; 0.95; 0.08; 0.02; 1000; 1000000; [0, 0, 0, 0, 0]; 103704; 61836; 0; 0.179
1; 0.95; 0.08; 0.02; 5000; 1000000; [0, 0, 0, 0, 0]; 103704; 61836; 0; 1.143
1; 0.95; 0.08; 0.02; 10000; 1000000; [0, 0, 0, 0, 0]; 103704; 61836; 0; 2.366
1; 0.95; 0.05; 0.05; 1000; 1000000; [0, 0, 0, 0, 0]; 155900; 0; 0; 0.173
1; 0.95; 0.05; 0.05; 5000; 1000000; [0, 0, 0, 0, 0]; 155900; 0; 0; 1.078
1; 0.95; 0.05; 0.05; 10000; 1000000; [0, 0, 0, 0, 0]; 155900; 0; 0; 2.167
1; 0.95; 0.02; 0.08; 1000; 1000000; [0, 0, 0, 0, 0]; 205057; -58235; 0; 0.164
1; 0.95; 0.02; 0.08; 5000; 1000000; [0, 0, 0, 0, 0]; 205057; -58235; 0; 1.026
1; 0.95; 0.02; 0.08; 10000; 1000000; [0, 0, 0, 0, 0]; 205057; -58235; 0; 2.032
1; 0.99; 0.08; 0.02; 1000; 1000000; [0, 0, 0, 0, 0]; 162751; 61836; 0; 0.341
1; 0.99; 0.08; 0.02; 5000; 1000000; [0, 0, 0, 0, 0]; 162751; 61836; 0; 0.997
1; 0.99; 0.08; 0.02; 10000; 1000000; [0, 0, 0, 0, 0]; 162751; 61836; 0; 2.556
1; 0.99; 0.05; 0.05; 1000; 1000000; [0, 0, 0, 0, 0]; 211509; 0; 0; 0.17
1; 0.99; 0.05; 0.05; 5000; 1000000; [0, 0, 0, 0, 0]; 211509; 0; 0; 0.916
1; 0.99; 0.05; 0.05; 10000; 1000000; [0, 0, 0, 0, 0]; 211509; 0; 0; 2.37
1; 0.99; 0.02; 0.08; 1000; 1000000; [0, 0, 0, 0, 0]; 257427; -58235; 0; 0.168
1; 0.99; 0.02; 0.08; 5000; 1000000; [0, 0, 0, 0, 0]; 257427; -58235; 0; 0.85
1; 0.99; 0.02; 0.08; 10000; 1000000; [0, 0, 0, 0, 0]; 257427; -58235; 0; 2.063
10; 0.68; 0.08; 0.02; 1000; 0; [1076796, 0, 0, 0, 0]; 16736861054; 40078; 8207; 0.959
10; 0.68; 0.08; 0.02; 5000; 0; [1070932, 0, 0, 0, 0]; 16817232073; 40286; 7667; 74.885
10; 0.68; 0.08; 0.02; 10000; 0; [1070302, 0, 0, 0, 0]; 16833935034; 40338; 7498; 303.345
10; 0.68; 0.05; 0.05; 1000; 1000000; [0, 0, 0, 0, 0]; 50452; 0; 0; 0.172
10; 0.68; 0.05; 0.05; 5000; 1000000; [0, 0, 0, 0, 0]; 50452; 0; 0; 1.088
10; 0.68; 0.05; 0.05; 10000; 1000000; [0, 0, 0, 0, 0]; 50452; 0; 0; 2.202
10; 0.68; 0.02; 0.08; 1000; 1000000; [0, 0, 0, 0, 0]; 105749; -58235; 0; 0.164
10; 0.68; 0.02; 0.08; 5000; 1000000; [0, 0, 0, 0, 0]; 105749; -58235; 0; 1.047
10; 0.68; 0.02; 0.08; 10000; 1000000; [0, 0, 0, 0, 0]; 105749; -58235; 0; 2.052
10; 0.95; 0.08; 0.02; 1000; 1000000; [0, 0, 0, 0, 0]; 103704; 61836; 0; 0.176
10; 0.95; 0.08; 0.02; 5000; 1000000; [0, 0, 0, 0, 0]; 103704; 61836; 0; 1.174
10; 0.95; 0.08; 0.02; 10000; 1000000; [0, 0, 0, 0, 0]; 103704; 61836; 0; 2.4
10; 0.95; 0.05; 0.05; 1000; 1000000; [0, 0, 0, 0, 0]; 155900; 0; 0; 0.173
10; 0.95; 0.05; 0.05; 5000; 1000000; [0, 0, 0, 0, 0]; 155900; 0; 0; 1.108
10; 0.95; 0.05; 0.05; 10000; 1000000; [0, 0, 0, 0, 0]; 155900; 0; 0; 2.214
10; 0.95; 0.02; 0.08; 1000; 1000000; [0, 0, 0, 0, 0]; 205057; -58235; 0; 0.166
10; 0.95; 0.02; 0.08; 5000; 1000000; [0, 0, 0, 0, 0]; 205057; -58235; 0; 1.104
10; 0.95; 0.02; 0.08; 10000; 1000000; [0, 0, 0, 0, 0]; 205057; -58235; 0; 2.069
10; 0.99; 0.08; 0.02; 1000; 1000000; [0, 0, 0, 0, 0]; 162751; 61836; 0; 0.178
10; 0.99; 0.08; 0.02; 5000; 1000000; [0, 0, 0, 0, 0]; 162751; 61836; 0; 1.188
10; 0.99; 0.08; 0.02; 10000; 1000000; [0, 0, 0, 0, 0]; 162751; 61836; 0; 2.426
10; 0.99; 0.05; 0.05; 1000; 1000000; [0, 0, 0, 0, 0]; 211509; 0; 0; 0.17
10; 0.99; 0.05; 0.05; 5000; 1000000; [0, 0, 0, 0, 0]; 211509; 0; 0; 0.91
10; 0.99; 0.05; 0.05; 10000; 1000000; [0, 0, 0, 0, 0]; 211509; 0; 0; 2.279
10; 0.99; 0.02; 0.08; 1000; 1000000; [0, 0, 0, 0, 0]; 257427; -58235; 0; 0.381
10; 0.99; 0.02; 0.08; 5000; 1000000; [0, 0, 0, 0, 0]; 257427; -58235; 0; 0.875
10; 0.99; 0.02; 0.08; 10000; 1000000; [0, 0, 0, 0, 0]; 257427; -58235; 0; 2.085
