Coeff,Alpha,Rd,Rf,n_scenarios,OptimizedX,OptimizedY,ObjVal,AvgLoss,StdDevLoss,OptimizationTime
0.001; 0.68; 0.08; 0.02; 5000; 527903; [528433, 0, 0, 0, 0]; 2804861; 51076; 6016; 59.214
0.001; 0.68; 0.08; 0.02; 10000; 523807; [524338, 0, 0, 0, 0]; 2816898; 51288; 5085; 188.11
0.001; 0.68; 0.05; 0.05; 1000; 1000000; [259222, 0, 0, 0, 740777]; 50452; 50452; 0; 0.199
0.001; 0.68; 0.05; 0.05; 5000; 877576; [0, 0, 0, 0, 877576]; 50452; 1267; 12408; 1.638
0.001; 0.68; 0.05; 0.05; 10000; 893947; [0, 0, 0, 0, 893947]; 50452; 1307; 10606; 4.322
0.001; 0.68; 0.02; 0.08; 1000; 1000000; [1000000, 0, 0, 0, 0]; 105749; 82555; 0; 0.175
0.001; 0.68; 0.02; 0.08; 5000; 1000000; [1000000, 0, 0, 0, 0]; 105749; 82555; 0; 0.943
0.001; 0.68; 0.02; 0.08; 10000; 1000000; [1000000, 0, 0, 0, 0]; 105749; 82555; 0; 2.361
0.001; 0.95; 0.08; 0.02; 1000; 1000000; [153685, 0, 0, 0, 846314]; 103704; 103704; 0; 0.213
0.001; 0.95; 0.08; 0.02; 5000; 918675; [0, 0, 0, 0, 918675]; 103704; 66761; 8740; 1.728
0.001; 0.95; 0.08; 0.02; 10000; 922677; [0, 0, 0, 0, 922677]; 103704; 66834; 8247; 4.563
0.001; 0.95; 0.05; 0.05; 1000; 1000000; [816489, 0, 0, 0, 183510]; 155900; 155900; 0; 0.206
0.001; 0.95; 0.05; 0.05; 5000; 605094; [0, 0, 0, 0, 605094]; 155900; 914; 39265; 1.404
0.001; 0.95; 0.05; 0.05; 10000; 612999; [0, 0, 0, 0, 612999]; 155900; 825; 38693; 4.382
0.001; 0.95; 0.02; 0.08; 1000; 1000000; [1000000, 0, 0, 0, 0]; 205057; 82555; 0; 0.175
0.001; 0.95; 0.02; 0.08; 5000; 1000000; [1000000, 0, 0, 0, 0]; 205057; 82555; 0; 1.163
0.001; 0.95; 0.02; 0.08; 10000; 1000000; [1000000, 0, 0, 0, 0]; 205057; 82555; 0; 2.462
0.001; 0.99; 0.08; 0.02; 1000; 1000000; [403678, 0, 0, 0, 596321]; 162751; 162751; 0; 0.211
0.001; 0.99; 0.08; 0.02; 5000; 776341; [0, 0, 0, 0, 776341]; 162751; 65919; 23600; 1.465
0.001; 0.99; 0.08; 0.02; 10000; 801449; [0, 0, 0, 0, 801449]; 162751; 65952; 21061; 4.604
0.001; 0.99; 0.05; 0.05; 1000; 1000000; [1000000, 0, 0, 0, 0]; 211509; 190625; 0; 0.18
0.001; 0.99; 0.05; 0.05; 5000; 1000000; [1000000, 0, 0, 0, 0]; 211509; 190625; 0; 0.979
0.001; 0.99; 0.05; 0.05; 10000; 1000000; [1000000, 0, 0, 0, 0]; 211509; 190625; 0; 2.658
0.001; 0.99; 0.02; 0.08; 1000; 1000000; [1000000, 0, 0, 0, 0]; 257427; 82555; 0; 0.178
0.001; 0.99; 0.02; 0.08; 5000; 1000000; [1000000, 0, 0, 0, 0]; 257427; 82555; 0; 1.168
0.001; 0.99; 0.02; 0.08; 10000; 1000000; [1000000, 0, 0, 0, 0]; 257427; 82555; 0; 2.166
0.01; 0.68; 0.08; 0.02; 1000; 524229; [524746, 0, 0, 0, 0]; 26699593; 51261; 5096; 4.226
0.01; 0.68; 0.08; 0.02; 5000; 517939; [518458, 0, 0, 0, 0]; 26823215; 51487; 3868; 41.64
0.01; 0.68; 0.08; 0.02; 10000; 522302; [522821, 0, 0, 0, 0]; 26718030; 51307; 4796; 129.113
0.01; 0.68; 0.05; 0.05; 1000; 1000000; [259222, 0, 0, 0, 740777]; 50452; 50452; 0; 0.202
0.01; 0.68; 0.05; 0.05; 5000; 886565; [0, 0, 0, 0, 886565]; 50452; 1393; 11256; 1.686
0.01; 0.68; 0.05; 0.05; 10000; 888028; [0, 0, 0, 0, 888028]; 50452; 1104; 11279; 3.994
0.01; 0.68; 0.02; 0.08; 1000; 1000000; [1000000, 0, 0, 0, 0]; 105749; 82555; 0; 0.443
0.01; 0.68; 0.02; 0.08; 5000; 1000000; [1000000, 0, 0, 0, 0]; 105749; 82555; 0; 0.907
0.01; 0.68; 0.02; 0.08; 10000; 1000000; [1000000, 0, 0, 0, 0]; 105749; 82555; 0; 2.336
0.01; 0.95; 0.08; 0.02; 1000; 1000000; [153685, 0, 0, 0, 846314]; 103704; 103704; 0; 0.204
0.01; 0.95; 0.08; 0.02; 5000; 915938; [0, 0, 0, 0, 915938]; 103704; 66998; 8771; 1.478
0.01; 0.95; 0.08; 0.02; 10000; 921556; [0, 0, 0, 0, 921556]; 103704; 67023; 8323; 4.133
0.01; 0.95; 0.05; 0.05; 1000; 1000000; [816489, 0, 0, 0, 183510]; 155900; 155900; 0; 0.492
0.01; 0.95; 0.05; 0.05; 5000; 632191; [0, 0, 0, 0, 632191]; 155900; 334; 36557; 1.386
0.01; 0.95; 0.05; 0.05; 10000; 735525; [0, 0, 0, 0, 735525]; 155900; 922; 26147; 4.289
0.01; 0.95; 0.02; 0.08; 1000; 1000000; [1000000, 0, 0, 0, 0]; 205057; 82555; 0; 0.17
0.01; 0.95; 0.02; 0.08; 5000; 1000000; [1000000, 0, 0, 0, 0]; 205057; 82555; 0; 0.897
0.01; 0.95; 0.02; 0.08; 10000; 1000000; [1000000, 0, 0, 0, 0]; 205057; 82555; 0; 2.423
0.01; 0.99; 0.08; 0.02; 1000; 1000000; [403678, 0, 0, 0, 596321]; 162751; 162751; 0; 0.204
0.01; 0.99; 0.08; 0.02; 5000; 784984; [0, 0, 0, 0, 784984]; 162751; 66193; 22865; 1.784
0.01; 0.99; 0.08; 0.02; 10000; 785463; [0, 0, 0, 0, 785463]; 162751; 65891; 22444; 4.172
0.01; 0.99; 0.05; 0.05; 1000; 1000000; [1000000, 0, 0, 0, 0]; 211509; 190625; 0; 0.51
0.01; 0.99; 0.05; 0.05; 5000; 1000000; [1000000, 0, 0, 0, 0]; 211509; 190625; 0; 0.994
0.01; 0.99; 0.05; 0.05; 10000; 1000000; [1000000, 0, 0, 0, 0]; 211509; 190625; 0; 2.681
0.01; 0.99; 0.02; 0.08; 1000; 1000000; [1000000, 0, 0, 0, 0]; 257427; 82555; 0; 0.172
0.01; 0.99; 0.02; 0.08; 5000; 1000000; [1000000, 0, 0, 0, 0]; 257427; 82555; 0; 0.892
0.01; 0.99; 0.02; 0.08; 10000; 1000000; [1000000, 0, 0, 0, 0]; 257427; 82555; 0; 2.466
1; 0.68; 0.08; 0.02; 1000; 520886; [521402, 0, 0, 0, 0]; 2662357154; 51398; 4490; 0.996
1; 0.68; 0.08; 0.02; 5000; 525745; [526261, 0, 0, 0, 0]; 2650673733; 51193; 5433; 81.114
1; 0.68; 0.08; 0.02; 10000; 525043; [525558, 0, 0, 0, 0]; 2651908095; 51207; 5415; 621.739
1; 0.68; 0.05; 0.05; 1000; 428275; [428275, 0, 0, 0, 0]; 50452; 29988; 21831; 0.303
1; 0.68; 0.05; 0.05; 5000; 438406; [438406, 0, 0, 0, 0]; 50452; 30022; 22590; 3.053
1; 0.68; 0.05; 0.05; 10000; 452346; [422807, 0, 0, 0, 29538]; 50452; 29348; 22243; 7.871
1; 0.68; 0.02; 0.08; 1000; 238975; [238975, 0, 0, 0, 0]; 105749; -30528; 66035; 0.18
1; 0.68; 0.02; 0.08; 5000; 299770; [299770, 0, 0, 0, 0]; 105749; -21308; 58488; 1.23
1; 0.68; 0.02; 0.08; 10000; 312167; [312167, 0, 0, 0, 0]; 105749; -18690; 57173; 3.662
1; 0.95; 0.08; 0.02; 1000; 435246; [435246, 0, 0, 0, 0]; 103704; 87948; 19638; 0.358
1; 0.95; 0.08; 0.02; 5000; 442407; [442407, 0, 0, 0, 0]; 103704; 88005; 19437; 3.819
1; 0.95; 0.08; 0.02; 10000; 487908; [417988, 0, 0, 0, 69919]; 103704; 87667; 19435; 11.46
1; 0.95; 0.05; 0.05; 1000; 249489; [249489, 0, 0, 0, 0]; 155900; 41981; 65607; 0.208
1; 0.95; 0.05; 0.05; 5000; 291630; [291630, 0, 0, 0, 0]; 155900; 46662; 56558; 1.689
1; 0.95; 0.05; 0.05; 10000; 335262; [335262, 0, 0, 0, 0]; 155900; 53091; 52159; 4.351
1; 0.95; 0.02; 0.08; 1000; 90024; [90024, 0, 0, 0, 0]; 205057; -44829; 86961; 0.179
1; 0.95; 0.02; 0.08; 5000; 148781; [148781, 0, 0, 0, 0]; 205057; -40045; 77939; 1.375
1; 0.95; 0.02; 0.08; 10000; 249899; [249899, 0, 0, 0, 0]; 205057; -23927; 69938; 2.387
1; 0.99; 0.08; 0.02; 1000; 352449; [352449, 0, 0, 0, 0]; 162751; 115148; 41717; 0.269
1; 0.99; 0.08; 0.02; 5000; 385592; [385592, 0, 0, 0, 0]; 162751; 94869; 33780; 3.024
1; 0.99; 0.08; 0.02; 10000; 385379; [361977, 0, 0, 0, 23401]; 162751; 96757; 33991; 6.797
1; 0.99; 0.05; 0.05; 1000; 241446; [241446, 0, 0, 0, 0]; 211509; 44280; 72300; 0.194
1; 0.99; 0.05; 0.05; 5000; 224333; [224333, 0, 0, 0, 0]; 211509; 39704; 72360; 1.242
1; 0.99; 0.05; 0.05; 10000; 227449; [227449, 0, 0, 0, 0]; 211509; 40703; 71943; 3.85
1; 0.99; 0.02; 0.08; 1000; 0; [0, 0, 0, 0, 0]; 257427; -61829; 90559; 0.173
1; 0.99; 0.02; 0.08; 5000; 89432; [89432, 0, 0, 0, 0]; 257427; -44782; 84907; 0.976
1; 0.99; 0.02; 0.08; 10000; 112295; [112295, 0, 0, 0, 0]; 257427; -42580; 83094; 2.708
